id,url,text,rating,time_created,user,business_id
PTfK5MexdTnexGW6xyq3vg,https://www.yelp.com/biz/blackbirds-bar-and-restaurant-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=PTfK5MexdTnexGW6xyq3vg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Made a quick stop here on a Wednesday evening for some grub/drinks. Not many people at the bar, so grabbed a seat and scanned the menu to start.

Wednesday...",4,2021-11-23 10:47:06,"{'id': 'uDBnapEGywTQ0ovaCu7Orw', 'profile_url': 'https://www.yelp.com/user_details?userid=uDBnapEGywTQ0ovaCu7Orw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Z7nzX1xTYNr5rbjRExyGOA/o.jpg', 'name': 'Shaji K.'}",gJmJDwrDUHy--3qS9qQFYA
g2I8IRPI5VUtT2q4fd2N3Q,https://www.yelp.com/biz/blackbirds-bar-and-restaurant-astoria-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=g2I8IRPI5VUtT2q4fd2N3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I've been to blackbirds a few times and I'm just always so so satisfied. The wings may just be the best in Astoria. The BBQ specifically! They are VERY...,5,2021-03-02 15:55:15,"{'id': '3v-sZO-ShOod6H1ZVM-6bA', 'profile_url': 'https://www.yelp.com/user_details?userid=3v-sZO-ShOod6H1ZVM-6bA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/mpe7DRVhF9L4YjO74x6JOQ/o.jpg', 'name': 'Alexandra R.'}",gJmJDwrDUHy--3qS9qQFYA
nU3-753r1TrudUHAohfckw,https://www.yelp.com/biz/chela-and-garnacha-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=nU3-753r1TrudUHAohfckw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"The flavors are melting in my mouth!!!  
The music and ambiance is so chill. The service is awesome. I was surprised that they had several options of...",5,2022-02-19 14:07:04,"{'id': '7Y5aVa0MLN4FipDrYgCQFg', 'profile_url': 'https://www.yelp.com/user_details?userid=7Y5aVa0MLN4FipDrYgCQFg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/TqFFExNMKZNmnQuZTPP2Mg/o.jpg', 'name': 'Ana C.'}",AUyKmFjpaVLwc3awfUnqgQ
YISURSFdIpExz_0OzghbwQ,https://www.yelp.com/biz/chela-and-garnacha-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=YISURSFdIpExz_0OzghbwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I stopped here randomly on a Tuesday evening. Turns out it was both taco Tuesday and happy hour! Tacos were 10% off and happy hour includes margaritas and...,4,2022-04-13 13:53:48,"{'id': '7lp9ebDdQVON-7jxCLYnEA', 'profile_url': 'https://www.yelp.com/user_details?userid=7lp9ebDdQVON-7jxCLYnEA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/7xN0j_nFGQGunFqRYan61A/o.jpg', 'name': 'Lisa O.'}",AUyKmFjpaVLwc3awfUnqgQ
84v3lTeoGe7-ZlVnJyH8Yg,https://www.yelp.com/biz/chela-and-garnacha-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=84v3lTeoGe7-ZlVnJyH8Yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"**Delivery Review**

Was at a bar nearby in Astoria that allows for food to be brought in. Used Uber Eats to find this spot (with some help from Yelp) for...",5,2021-12-05 17:19:55,"{'id': 'uDBnapEGywTQ0ovaCu7Orw', 'profile_url': 'https://www.yelp.com/user_details?userid=uDBnapEGywTQ0ovaCu7Orw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Z7nzX1xTYNr5rbjRExyGOA/o.jpg', 'name': 'Shaji K.'}",AUyKmFjpaVLwc3awfUnqgQ
H5uf_hFLnYsbumT-EcSjVA,https://www.yelp.com/biz/the-thirsty-koala-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=H5uf_hFLnYsbumT-EcSjVA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Stumbled upon this when I was in the area, this place was really packed on a Saturday afternoon but luckily, there was a table for 2. It gets very busy and...",5,2022-05-12 11:18:17,"{'id': 'Pf3jabLlHkWE2BjnJHhqkw', 'profile_url': 'https://www.yelp.com/user_details?userid=Pf3jabLlHkWE2BjnJHhqkw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Oe0Sz4nmwSFzUoFmwJwEJA/o.jpg', 'name': 'Angel J.'}",iNiq1vgWpEa48jlPAce8wQ
q90uqDuo5wHduROsGEugiw,https://www.yelp.com/biz/the-thirsty-koala-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=q90uqDuo5wHduROsGEugiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"We had Thirsty Koala on a Sunday. It was already packed as soon as we got there. 
But the front desk guy is so sweet that quickly find us a table. 
Food is...",4,2022-04-02 07:32:33,"{'id': 'qlTwCtl1aqctl-Kw2CRQ5Q', 'profile_url': 'https://www.yelp.com/user_details?userid=qlTwCtl1aqctl-Kw2CRQ5Q', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/QKc6uIHyu1BbWq-y6N3-eQ/o.jpg', 'name': 'Tina W.'}",iNiq1vgWpEa48jlPAce8wQ
vxI6iG5RQvbWfSDuXhGIiA,https://www.yelp.com/biz/the-thirsty-koala-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=vxI6iG5RQvbWfSDuXhGIiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Thoroughly enjoyed this place for Brunch. Servers and food were lovely. The house allowed us to talk away for 7 hours even though we were finished in 2.

I...",5,2022-02-17 12:41:08,"{'id': 'yUEf3LZoiMMPV1HbK9D-ew', 'profile_url': 'https://www.yelp.com/user_details?userid=yUEf3LZoiMMPV1HbK9D-ew', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/bd4oBG-G-JKcHVyfsRA-_w/o.jpg', 'name': 'Stanley C.'}",iNiq1vgWpEa48jlPAce8wQ
9sGa54_8lYoeRpxxuAp3Vw,https://www.yelp.com/biz/las-catrinas-mexican-bar-and-eatery-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=9sGa54_8lYoeRpxxuAp3Vw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Came here on a Saturday evening around 9PM and we sat outside since it was such a nice day out. No wait. The menu is scanned via QR code online (COVID...,5,2022-06-05 17:17:02,"{'id': 'KQOs6kx7shnKuUpmKyODEA', 'profile_url': 'https://www.yelp.com/user_details?userid=KQOs6kx7shnKuUpmKyODEA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/SS_-6uZ1Tvwp7K3lmjuKXQ/o.jpg', 'name': 'Linda T.'}",6AJwsgXr7YwsqneGVAdgzw
AQ6sLONKFUg6xc7RJurYlg,https://www.yelp.com/biz/las-catrinas-mexican-bar-and-eatery-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=AQ6sLONKFUg6xc7RJurYlg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Came out last night to celebrate my mom's birthday and this place, as always, does not disappoint one bit!
The Guacamole Rojo is my favorite. No disrespect...",5,2022-03-11 06:41:19,"{'id': 'ZIPOEOBQ_pnRDAct7jNozA', 'profile_url': 'https://www.yelp.com/user_details?userid=ZIPOEOBQ_pnRDAct7jNozA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/QBhJ_n5JjITLMquYDZddrA/o.jpg', 'name': 'Ricky H.'}",6AJwsgXr7YwsqneGVAdgzw
5iL3povkM_MoSey7_RGjSw,https://www.yelp.com/biz/las-catrinas-mexican-bar-and-eatery-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=5iL3povkM_MoSey7_RGjSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"So, went here for the second time with my husband and daughter. The passion fruit margaritas are delicious! However, I ordered the fish tacos (again) and...",1,2022-03-05 15:56:47,"{'id': 'eYKdtdAIQVCQQyWwXCyB0Q', 'profile_url': 'https://www.yelp.com/user_details?userid=eYKdtdAIQVCQQyWwXCyB0Q', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/4001AyH6Ri6sKP-ST9KHWA/o.jpg', 'name': 'Jennifer W.'}",6AJwsgXr7YwsqneGVAdgzw
OrL2zFYXvfaJawaV_KqAXg,https://www.yelp.com/biz/salvatoria-kitchen-and-bar-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=OrL2zFYXvfaJawaV_KqAXg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Food and service are absolutely great. This is my 3rd time visiting and many more visits to go. Quality food for reasonable pricing. Our server was very...,5,2022-06-29 04:20:05,"{'id': 'ZPzAaqk4js4TUrpLB9imKw', 'profile_url': 'https://www.yelp.com/user_details?userid=ZPzAaqk4js4TUrpLB9imKw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/_-3acXKGvcdPRhTSjfD5Fw/o.jpg', 'name': 'Jennifer V.'}",47_jHPl3p4-OYGCVLy2ZIA
nGeSkNKNshBHkFNd25Fi8g,https://www.yelp.com/biz/salvatoria-kitchen-and-bar-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=nGeSkNKNshBHkFNd25Fi8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"The revuelta pupusas omg! Definitely delicious and so worth it. Washed it down with the piña mezcal cocktail, which was delightful and refreshing.

Also...",4,2022-04-25 19:21:46,"{'id': 'L-ONxxiLSPoTNi5K1y55yQ', 'profile_url': 'https://www.yelp.com/user_details?userid=L-ONxxiLSPoTNi5K1y55yQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/_q4i-1KPl1KaIxRNZLEnSw/o.jpg', 'name': 'Sarah R.'}",47_jHPl3p4-OYGCVLy2ZIA
8wT_hl2d4kcqddSW5Z-1-A,https://www.yelp.com/biz/salvatoria-kitchen-and-bar-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=8wT_hl2d4kcqddSW5Z-1-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,We came to dine in and there was only one other table and they were actually finishing up. We ordered our appetizers and drinks and felt like it was taking...,3,2022-01-28 16:28:16,"{'id': '9L1pJsEy91bT9xpU06-Lkw', 'profile_url': 'https://www.yelp.com/user_details?userid=9L1pJsEy91bT9xpU06-Lkw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/1YRI4mxQsa2ozGKH1Pnj9g/o.jpg', 'name': 'Erika F.'}",47_jHPl3p4-OYGCVLy2ZIA
zIBjzOJ5X5JO6bmschTkDg,https://www.yelp.com/biz/bar-dalia-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=zIBjzOJ5X5JO6bmschTkDg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I enjoy the drink and food as much as the bartenders! The interior of the place is less but more which is what I love about it,5,2022-07-04 08:50:17,"{'id': 'VaUp8YVA1JjgQ9suZQy5iA', 'profile_url': 'https://www.yelp.com/user_details?userid=VaUp8YVA1JjgQ9suZQy5iA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/P4BZZ94o0SvQXZm40Y_I5Q/o.jpg', 'name': 'PloyRP A.'}",3UmRGpZsMdJx4fWCT1NxZg
lCrnDIXUtFd9malUYpBVig,https://www.yelp.com/biz/bar-dalia-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=lCrnDIXUtFd9malUYpBVig&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Drinks are good and food was tasty but the portions were a bit small so be ready to get a few different options. Was disappointed there was no guac on a...,4,2022-07-18 09:32:16,"{'id': '-DzRvNi5vy-_JqVTaHGuqQ', 'profile_url': 'https://www.yelp.com/user_details?userid=-DzRvNi5vy-_JqVTaHGuqQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/K4nhUN7EPVKDBmo3dVJ8Yg/o.jpg', 'name': 'Rita C.'}",3UmRGpZsMdJx4fWCT1NxZg
V0rln_yabnJYPAwm1TF9Ng,https://www.yelp.com/biz/bar-dalia-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=V0rln_yabnJYPAwm1TF9Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"I didn't eat here but stopped in for cocktails at the bar. Excellent service and amazing drinks. They're perfectly crafted, beautifully presented, and taste...",4,2022-02-27 16:01:25,"{'id': 'LYOvyedhKD3eqs4dJrp6yQ', 'profile_url': 'https://www.yelp.com/user_details?userid=LYOvyedhKD3eqs4dJrp6yQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/3Rol5QkTD4sbh3eePQvong/o.jpg', 'name': 'Jackie S.'}",3UmRGpZsMdJx4fWCT1NxZg
G_d59WOY4GClYvx-Vyt4iA,https://www.yelp.com/biz/blend-astoria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=G_d59WOY4GClYvx-Vyt4iA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"I have been craving a big, good salad.   Crave quenched.   I also ate calamari which defeats the purpose of the salad but the ambiance was so upscale-...",5,2022-07-09 13:10:02,"{'id': 'cNCmuGItxTKqnWQknAWBEw', 'profile_url': 'https://www.yelp.com/user_details?userid=cNCmuGItxTKqnWQknAWBEw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/M9EHAcRP5r1zEx-0YQ8pBg/o.jpg', 'name': 'Jeffrey C.'}",azOGJ8gBsP4RF2zOJTSwDg
yhe0J1c4tIYgxV2zX0bMAg,https://www.yelp.com/biz/blend-astoria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=yhe0J1c4tIYgxV2zX0bMAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Came to Blend for brunch and we had a great time! The brunch drink menu is great -- they have a lot of cool options. 

For food we tried the arroz con pollo...",4,2022-06-21 18:01:23,"{'id': 'HXcSUeaj2KzHUkY_67qQyA', 'profile_url': 'https://www.yelp.com/user_details?userid=HXcSUeaj2KzHUkY_67qQyA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/pIkWaf5fSg_xtyraGicH-Q/o.jpg', 'name': 'Chris K.'}",azOGJ8gBsP4RF2zOJTSwDg
opvwHpCHqZT4ZEl7KYOCgw,https://www.yelp.com/biz/blend-astoria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=opvwHpCHqZT4ZEl7KYOCgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Ordered:
Takeout Lunch - Cuban Braised Beef (~$11): braised beef with peppers, tomato, and onions; served with rice, beans, and sweet plantains
Takeout...",4,2022-05-26 16:25:59,"{'id': '6cBZYz36SYI1g0cYBYsteA', 'profile_url': 'https://www.yelp.com/user_details?userid=6cBZYz36SYI1g0cYBYsteA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Fm-1DHV4bf1QKSUma6yPfg/o.jpg', 'name': 'Aya E.'}",azOGJ8gBsP4RF2zOJTSwDg
nPFuAW46TZ6g_hUUDS_w5w,https://www.yelp.com/biz/vite-vinosteria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=nPFuAW46TZ6g_hUUDS_w5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Last night was the 3rd time I've been here but this time I bought my mom to celebrate her birthday. We were torn between sitting inside or out since it was...,5,2022-06-29 22:42:42,"{'id': 'lnzn9Hx3PlUtdb83Y9PlWg', 'profile_url': 'https://www.yelp.com/user_details?userid=lnzn9Hx3PlUtdb83Y9PlWg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/EMKDMfU276A_cLz6Yuwd9A/o.jpg', 'name': 'Pooja S.'}",abZ-mEvF6Tj4hfyIg0lKwQ
dSvX8IpakFA29YELy0qmxg,https://www.yelp.com/biz/vite-vinosteria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=dSvX8IpakFA29YELy0qmxg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Nice little Italian spot. I came last week for dinner with 3 co-workers. We didn't have a reservation and they were able to get us a table right away.

The...",5,2022-06-27 19:05:32,"{'id': 'XSO4iT9dy9oMREKEMI8pwQ', 'profile_url': 'https://www.yelp.com/user_details?userid=XSO4iT9dy9oMREKEMI8pwQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5nZjHlXfdchq7IQa6nJrLg/o.jpg', 'name': 'S G.'}",abZ-mEvF6Tj4hfyIg0lKwQ
nk_p6wR8dDYs1k_wsUeW7A,https://www.yelp.com/biz/vite-vinosteria-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=nk_p6wR8dDYs1k_wsUeW7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Great Italian spot! Walked in around 8 PM on a Saturday and got a table for two. I tried:

+ Gold rush cocktail
+ Hemingway daiquiri
+ Baked crispy...",5,2022-05-19 06:12:42,"{'id': 'HVQKFDi-vZbawtmLMq3ZOw', 'profile_url': 'https://www.yelp.com/user_details?userid=HVQKFDi-vZbawtmLMq3ZOw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/hR3klUhVTFCrNjnUhYb2hA/o.jpg', 'name': 'Gab G.'}",abZ-mEvF6Tj4hfyIg0lKwQ
CcfjOs9xjLIRS-tXzrk_oA,https://www.yelp.com/biz/william-and-willow-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=CcfjOs9xjLIRS-tXzrk_oA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,I can't wait to be back. My first time at William & Willow and it was absolutely amazing. We had the butterfly effect drink. 10/10 it's a must try. The...,5,2022-06-26 22:31:23,"{'id': 'Itvjf8diIia2WNOnK6DFSw', 'profile_url': 'https://www.yelp.com/user_details?userid=Itvjf8diIia2WNOnK6DFSw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/GxMszJYxCpDlXVZFLnZr3g/o.jpg', 'name': 'Priya P.'}",0jswXSAOU-a5VTR3n7Yebw
KdRYgtJm_PGD49DYKIs9IA,https://www.yelp.com/biz/william-and-willow-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=KdRYgtJm_PGD49DYKIs9IA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Nope. I wrote a 5 star review for this place 10 months prior and can no longer stand behind that rating. We went here for their new bottomless brunch option...,1,2022-06-05 12:49:45,"{'id': '85hUvyTE0UA7eDMI18OMOQ', 'profile_url': 'https://www.yelp.com/user_details?userid=85hUvyTE0UA7eDMI18OMOQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/atmqY406CYJFgGMrqk-yYQ/o.jpg', 'name': 'Doreen L.'}",0jswXSAOU-a5VTR3n7Yebw
w4Z7cXPx6puzKFlNG3KGfA,https://www.yelp.com/biz/william-and-willow-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=w4Z7cXPx6puzKFlNG3KGfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,My friends and I always meet at the track for workouts and we've been exploring coffee options after workout. But we never found out about this place until...,4,2022-02-20 10:33:54,"{'id': 'DcfwEUbc9Q5q7L3vwXV5tA', 'profile_url': 'https://www.yelp.com/user_details?userid=DcfwEUbc9Q5q7L3vwXV5tA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/HZTmHGDihLysDikn2R_Gzg/o.jpg', 'name': 'Ami Y.'}",0jswXSAOU-a5VTR3n7Yebw
OJrxbDhafLyGgwuvV8tA6g,https://www.yelp.com/biz/diwine-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=OJrxbDhafLyGgwuvV8tA6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Idk why it took so long for us to go but at a friends suggestion, reservations were made and we had a fantastic dinner and drinks. 

We decided to get small...",5,2022-03-08 13:59:55,"{'id': 'bXCZe0oL1kj5by8gctZ3AQ', 'profile_url': 'https://www.yelp.com/user_details?userid=bXCZe0oL1kj5by8gctZ3AQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/MRAalmp47wk483ZXQWC6cw/o.jpg', 'name': 'Chris F.'}",ayOj0JXAsuGqVG8reuqpxQ
9e1wi4YwWcKdb9peja7uvg,https://www.yelp.com/biz/diwine-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=9e1wi4YwWcKdb9peja7uvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"I had been wanting to try this spot since moving to Astoria a few years ago. Unfortunately, I was underwhelmed overall.

For a wine bar, I thought the wine...",3,2022-05-14 16:40:33,"{'id': '-qbQYtDOfjo0gchtad_h8g', 'profile_url': 'https://www.yelp.com/user_details?userid=-qbQYtDOfjo0gchtad_h8g', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/wNT-go_VIODAoDlNPWXmtQ/o.jpg', 'name': 'Lawrence R.'}",ayOj0JXAsuGqVG8reuqpxQ
_zLoQIA7HzQY0wQT61dSwA,https://www.yelp.com/biz/diwine-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=_zLoQIA7HzQY0wQT61dSwA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Intimate cozy local bar and restaurant. I've been coming here once in a while for years and never get disappointed. Service is A+ and food is surprisingly...,5,2022-05-02 18:21:58,"{'id': 'n38ooAV6hKg2UvcBBmzEdw', 'profile_url': 'https://www.yelp.com/user_details?userid=n38ooAV6hKg2UvcBBmzEdw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/yba3bjmw6vRNA5A-rxGkMQ/o.jpg', 'name': 'Godfred John G.'}",ayOj0JXAsuGqVG8reuqpxQ
Tl8ih9HrLDJ1Jx8g3Izfbg,https://www.yelp.com/biz/havana-dreams-queens-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=Tl8ih9HrLDJ1Jx8g3Izfbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"On a Saturday it's the warm experience for
Me. I walked in and did not have reservations but was served and everything and 1 was nice, i ordered something...",5,2022-06-05 22:22:47,"{'id': 'bexd3_xzByW5WCm_5y8omA', 'profile_url': 'https://www.yelp.com/user_details?userid=bexd3_xzByW5WCm_5y8omA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/iOI16A1yQfJE4Cjq6fWMFw/o.jpg', 'name': 'Amber P.'}",Z3mYawowd-Uq-wJyASMskQ
icM4pnbkar5fFvi5esUMaw,https://www.yelp.com/biz/havana-dreams-queens-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=icM4pnbkar5fFvi5esUMaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,To keep it short food took more than 2hrs on my friends bday night. Food was also horrible. Not everyone got their food at the same time however they wanted...,2,2022-06-16 14:55:11,"{'id': 'pS9fTVex1Ved86JreXQBJQ', 'profile_url': 'https://www.yelp.com/user_details?userid=pS9fTVex1Ved86JreXQBJQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/S_FsCpggpjRuHD7CICSJGg/o.jpg', 'name': 'Mim B.'}",Z3mYawowd-Uq-wJyASMskQ
I0U5fYYeQSLuPaBASntDVQ,https://www.yelp.com/biz/havana-dreams-queens-2?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=I0U5fYYeQSLuPaBASntDVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Having seen Havana Dreams all over Instagram I knew I had to try it! We came here for my brother's Birthday celebration. There decor is so cute and great...,5,2022-06-12 14:34:32,"{'id': '4BWUdmZwnTBw6y2xkSLyrA', 'profile_url': 'https://www.yelp.com/user_details?userid=4BWUdmZwnTBw6y2xkSLyrA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/GHkMl5OJEHZuZ3-eyZdrqQ/o.jpg', 'name': 'Jennifer A.'}",Z3mYawowd-Uq-wJyASMskQ
pcHHLYyOrv0CMj7wBeJZhg,https://www.yelp.com/biz/sunswick-3535-bar-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=pcHHLYyOrv0CMj7wBeJZhg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,"Best bar in Astoria. The food is surprisingly good for a bar menu and the kitchen is open late, which is really convenient. The staff is incredibly friendly...",5,2022-02-08 09:52:55,"{'id': 'nOImo6euAjOV9OuTC6KKJA', 'profile_url': 'https://www.yelp.com/user_details?userid=nOImo6euAjOV9OuTC6KKJA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/YfngiPFMrSTlZqxj8_HVDw/o.jpg', 'name': 'Anita D.'}",YKoQUUrUdE_XHw-ikAkumQ
xXTuApo1rIcRksxmOw1bZQ,https://www.yelp.com/biz/sunswick-3535-bar-astoria?adjust_creative=A57LwVZ5W7txZHbVlG9Tnw&hrid=xXTuApo1rIcRksxmOw1bZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=A57LwVZ5W7txZHbVlG9Tnw,Came here 4 years ago and things have changed. It's so dark you can't see the floors and it feels like the furniture is very worn out. No one came to take...,3,2022-06-29 19:48:55,"{'id': 'HExpYL8i6f_tnuYcv1Gkmw', 'profile_url': 'https://www.yelp.com/user_details?userid=HExpYL8i6f_tnuYcv1Gkmw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/aDn4iuWWYGUsnPZX_UrerQ/o.jpg', 'name': 'Cora Y.'}",YKoQUUrUdE_XHw-ikAkumQ
